inputs,aspects,sentiment
Curta essa belíssima cidade luz e deixe para curtir quartos enormes e comprar desenfreadas quando for para Orlando ou Miami.,cidade,1.0
"Recepcionistas atenciosos, além disso o hotel possui translado gratuito para o aeroporto, em 5 min.",aeroporto,0.0
"Esse hotel fica localizado na avenida principal de Las Vegas, e é fácil você passar de um hotel para o outro.",hotel,1.0
"Embora simples, ele ajuda demais e é um diferencial...Mas a localização é perfeita...poder curtir a Times Square depois de um dia agitado e um banho tomado não tem preço.....tbm fica próximo a restaurantes e lojas de conveniências....Mega indico e ficaria lá novamente....",localização,1.0
  -Metro próximo: Ecole Militares;,No aspect,
"A escadaria era bem bizarra, com um tapete verde parecendo grama com um gosto bem duvidoso.",tapete,1.0
"Atenção: paguei antecipadamente navette de transporte para o o aeroporto JFK,(23 USD) mas por má gestão da reserva, fui obrigada a pagar novamente ao táxi que me transportou e que me aguradava à mesma hora: 50 USD!",aeroporto,0.0
Eu amo a Ile de St Louis e este hotel no coração desta ilha é fantástico!,No aspect,
"O hotel Açores é antigo, mas tem uma ótima relação custo benefício, estando bem no centro de Porto Alegre!",hotel,-1.0
Falei com a recepcao e me trocaram de quarto.,quarto,0.0
"um hotel bom para quem vai a cidade para negócios, os quartos são limpos mais nada de mais, fiquei num quarto que estava recém reformado, fui muito bem atendido pela equipe, fica no centro o que faz facilitar sua vida.",cidade,0.0
"Os quartos são pequenos, mas confortáveis o suficiente para um casal sem filhos.",casal,1.0
"Uma sugestão, notei a presença de vários brasileiros no hotel enquanto fiquei hospedado e quero sugerir um canal de televisão em português, a Globo Internacional.",televisão,0.0
"Atendimento maravilhoso, ótimo café da manhã.",café da manhã,1.0
"Se falta grandiosidade, pois trata-se de uma propriedade pequena e intimista, sobram as surpresas agradáveis, como ser reconhecido pelo nome, pelos funcionários mais antigos, apesar de freqüenta-lo apenas uma vez ao ano.",funcionários,1.0
"nao sejam enrolados, nao acredite na propaganda disto.",No aspect,
"Os quarto era muito bom,limpo e organizado.",quarto,1.0
Realmente uma pérola.,No aspect,
nao pude usufruir do cafe da manha.,No aspect,
Room Tip: Todos são bons,No aspect,
"Otimo atendimento, bons quartos, bom preço, otimo cafe da manha.",preço,1.0
"o Hotel segue o padrão da Rede quarto pequeno, banheiro minúsculo, mas aquecimento e águaquente funcionando.",aquecimento,1.0
"O Hotel é muito velho, já passou há muito dos seus tempo de glória.",hotel,-1.0
O atendimento sempre foi prestativo mesmo eu não falando francês e inglês.,atendimento,1.0
"Os quartos sao amplos e equipados com cozinha.. Maq lava louca, microondas, tv até mó banheiro.",quarto,1.0
"O quarto é bem limpo, o banheiro é ótimo para nenhum brasileiro ficar preocupado quanto ao banho, cama ótima e a comida do hotel também é boa: café da manhã e jantar que devem ser pagos a parte.",jantar,1.0
"Lobby lindo, restaurante lindo.",No aspect,
"se vc não procura nada muito glamuroso, vai ficar satisfeito.",No aspect,
"O quarto não é dos melhores, mas pelo menos é limpinho.",quarto,1.0
"A localização privilegiada, a duas quadras da Times Square, a hospitalidade dos funcionários e o tamanho do quarto são sensacionais.",localização,1.0
"Quartos amplos, com ar e frigobar.",quarto,1.0
Tudo muito limpinho e bem arrumado.,No aspect,
"A pé, podemos ir para o Sul até o marco zero ou ao Norte, até o Central Park.",No aspect,
"No entanto, a distribuição do espaço é inteligente e, numa cidade como Nova Iorque, a última coisa que se pretende é perder tempo no quarto do hotel.",cidade,0.0
"Ao redor tem bons restaurantes, metro bem próximo.",No aspect,
TV´s maiores nos quartos seriam bem vindas.,quarto,0.0
Vale o preço.,preço,1.0
Faz jus ao nome da rede!,No aspect,
"E os funcionários não ajudam em nada, o concierge parece estar de mal com o mundo...",funcionários,-1.0
"Se vc tiver oportunidade, ao lado do hotel tem um complexo Italiano chamado eataly na 5 avenida e simplesmente de ++++",No aspect,
Não é um local central mas como o serviço público de transporte em Paris é uma beleza você está bem servido.,No aspect,
"Bem perto da estacao de metro Argentina, linha 1 que da acesso facil aos pontos turísticos.",No aspect,
O tamanho do quarto deixa um pouco a desejar.,No aspect,
"Fiquei um dia, porque ja tinha chegado tarde, paguei no show feliz.",No aspect,
Ótimo chuveiro (apesar de pequeno).,chuveiro,1.0
Deveriam ter serviço de laundromatic self service.,serviço,0.0
"O preço é caro pelo que é oferecido, mas ainda um dos mais baratos que encontrei.",preço,-1.0
"Foi todo reformado e o tanque com tubaroes, conjugado a piscina, e um atrativo a mais.",No aspect,
Em geral de acordo com o padrão IBIS.,No aspect,
"Room Tip: Ficamos no 29 andar, não há barulho e também não tivemos problemas com os elevadores que funcionavam...",elevador,1.0
"O Hotel tem ótima localização, perto do centro histórico e principais atrações de Porto Alegre.",localização,1.0
Quando voltar quero ficar lá novamente e recomendo!,No aspect,
"Acomodações excelentes, quarto amplo, cama muito confortável, pequena cozinha, com geladeira, lava-louças e louças e talheres básicos.",cama,1.0
Para chegar nos quartos é super fácil e tudo é de fácil acesso!,No aspect,
"O café da manha é ótimo e tem várias opções de pães, bolos, iogurte, cereais, frutas, suco, etc.",No aspect,
Tinha que comprá-las pois não há frigobar nem reposição.,No aspect,
"A diária como em praticamente todos os hoteis de Las Vegas, não inclui café da manhã.",café da manhã,0.0
"Quarto apertado, mas cama confortável.",cama,1.0
"Mas como todos, existe uma cafeteira no quarto.",cafeteira,1.0
"Considerando que tive experiencias bem ruins com hoteis em Paris, esta foi uma grata surpresa.",No aspect,
Custo beneficio: vale a pena.,No aspect,
"O único elevador pode aborrecer os mais apressados, mas o ambiente é agradável, os funcionários são simpáticos ( o Redá, da recepção, é uma peça rara!) e a localização é excelente, a uma quadra e meia do Arco do Triunfo e da Champs Elysées, bem ao lado da Decathlon.",funcionários,1.0
"Hotel com bom conforto, cama box, bom chuveiro, frigobar e ar, limpo, localizado no Centro.",conforto,0.0
"O hotel, considerando que é um três estrelas, é bom, perto de tudo, limpo, de bom gosto.",hotel,1.0
Se vc quer um local com mais luxo é melhor pensar em gastar mais e procurar outro.,No aspect,
O principal ponto positivo do hotel é a sua localização.,No aspect,
Não recomendo.,No aspect,
"O serviço é excelente, assim como a localização, perto de tudo.",serviço,1.0
A estação de metrô fica a menos de 10 minutos de caminhada tranquila.,No aspect,
"Metro na rua, perto da Park Ave e 5th...",rua,0.0
Room Tip: Pagar mais caro mas pegar quarto de frente para STRIP,No aspect,
"O quarto era antigo, apesar de ter um bom tamanho.",quarto,-1.0
"O iPad que fica no quarto ajuda muito, voce pode navegar pela internet através dele.",No aspect,
O valor da diária não compensa o deconforto das instalações comuns.,No aspect,
O quarto é muito pequeno e o café da manhã fica a desejar.,quarto,-1.0
"Quarto pequeno porém funcional, banheiro ok, limpeza razoável.",limpeza,0.0
Recomendo!,No aspect,
"Próximo a Disney, apenas a 10 min andando até o parque.",parque,0.0
"O pagamento tem que ser na entrada, sem a possibilidade de parcelar, além disso na entrada não há rampa e nenhum funcionário se prontifica a te ajudar com as bagagens.",No aspect,
O único porém é que vc nao pode usar o frigobar para colocar suas coisas.,No aspect,
A reserva foi feita por uma empresa que represento e achei que o local não era muito charmoso.,No aspect,
"O hotel oferece café, leite, chás e deliciosos muffins no café da manhã, um diferencial para quem quer sair cedo sem se preocupar com o café.",café da manhã,1.0
"Destacamos a cordialidade e eficiência dos funcionários, o café da manhã muito bom com um atendimento rápido.",café da manhã,1.0
Recomendo e ficaria la novamente.,No aspect,
Adorei o hotel.,hotel,1.0
"Umas das situações que mais nos constrangeu foi de não poder receber visitantes/familiares no quarto, por causa do risco de pagar 1/2 diária.",quarto,0.0
Essas fotos do site retratam bem o lugar.,No aspect,
"Faço tudo pela net ,pois é mais fácil e rápido.",No aspect,
O Hotel tem uma ótima localização.,localização,1.0
Quarto do hotel confortavel quando tem cama de casal pq a cama de solteiro é muito pequena.,quarto,1.0
O hotel é uma graça e muito bem localizado - principalmente para quem quer conhecer o outro lado de NY que não somente a Times Square.,hotel,1.0
"Funcionários muito cordiais, limpeza ótima dos quartos e tudo muito prático e conveniente.... ficarei lá novamente... ótimo custo-benefício em Manhattan.",quarto,1.0
Serviço simpático.,serviço,1.0
Ponto negativo: Nao sai agua do chuveiro e sim um spray de agua...,chuveiro,-1.0
A localização não podia ser melhor.,No aspect,
"Room Tip: apartamentos de frente te linda vista, não é barulhento, hotel sem luxo e bom preço.",luxo,0.0
"Mas dah para descansar bem nas camas, confortaveis.",cama,1.0
Já ficamos em outro hotel IBIS próximo a região da Galeria Lafayete e foi muito diferente!,No aspect,
"maravilhoso ,um hotel fantástico e barato.",hotel,1.0
A localizaçao é a melhor possivel.,No aspect,
"Pelo preço desse hotel, fique no Ibis.",preço,-1.0
"Pontos positivos: bem localizado, ótimo café da manhã, água quente no chuveiro (na pia, não), wi-fi no quarto e dava pra usar o telefone pra pedir delivery, sem pagar uma taxa muito cara.",pia,0.0
"Hotel muito requintado,otima localizacao, academia muito boa,transfer para o Wynn e pro Ceasars jah inclusos na taxa de $19,50(resort fee) por dia.",hotel,1.0
Breakfast is good.,No aspect,
"Se tiver com muitas malas, melhor procurar outro.",No aspect,
Escolhi este hotel pela relação custo-benefício mas não achei que valeu a pena.,custo-benefício,-1.0
"No meio da Strip, ao lado do Paris e em frente do Bellagio.",No aspect,
hotel muito bem localizado proximo a praça da bastilha tem restaurantes supermercados e uma feira bem enfrente ao hotel para se locomover tem metrô a poucos passos do hotel o quarto bem espaçosos tem uma mini cozinha banheiro grande   os funcionarios nao sao la muito gentis  Room Tip: todos os apartamentos seguem um mesmo padrao a diferenca apenas no tamanho que pode ser para 2 ou at...,cozinha,1.0
Hotel imundo quarto ridiculamente pequeno e imundo² os pedreiros eram barulhentos e faziam algazarra o tempo inteiro LIXO EM BAIXO DA CAMA (RESTOS DE PÃO E BISCOITO),hotel,-1.0
"Room Tip: Fiquei no quarto com a terminação 0 ,fica na esquina e o quarto entra sol da manhã ,super iluminado...",No aspect,
Sem contar que fica entre a 5ª Avenida e a Madison.,No aspect,
Apesar do frio intenso o hotel era muito acolhedor.,hotel,1.0
"O cafe da manha é muito simples,pao,cafe,leite,pão mucho,manteiga,geleai,frios que,se acordar tarde ,fica sem,eles não repõe os frios !",No aspect,
Há um bom comércio nas redondezas.,No aspect,
"Atendimento excelente, preço justo, sem contar com a ótima localização em Nova York.",atendimento,1.0
Os outros serviços são bons e os quartos são bem equipados.,serviço,1.0
Oferece Wi-Fi gratuito que funciona bem.,No aspect,
Valeu a pena mesmo.,No aspect,
"Atendimento e serviço nota 10: tudo limpíssimo, sempre arrumado, desde a recepção até o quarto.",serviço,1.0
"Hotel 4 estrelas bem confortavel proximo a Champs Elysees e a duas quadras da estação de metro e a otimos restaurantes,raramente tive que recorrer a taxi para visitar pontos turisticos.",hotel,1.0
Ao sair do quarto não deixe de avisar no front desk que vc gostaria de ter o quarto arrumado.,No aspect,
Atendeu nossas expectativas!,No aspect,
"Ótima localização, ao lado da times square, dos pricipais teatros, lojas e restaurantes, íamos andando para todos os lugares.",localização,1.0
"O quarto é um pouco pequeno, mas acho que Paris tem disso em alguns hoteis.",quarto,-1.0
Tomadas nao funcionavam.,tomada,-1.0
Room Tip: Quartos amplos e novos.,No aspect,
"Fim do ano em Vegas os preços dos hotéis ficam muito caros, e neste hotel os preços eram muito baratos.",No aspect,
A cama e o quarto com um bom espaço.,cama,1.0
"O hotel é muito bem localizado, é novo, tem boas instalações, os funcionários são bem preparados e solícitos.",hotel,1.0
A limpeza é péssima!,limpeza,-1.0
"Hotel aconchegante, pessoal simpático e sempre prontos a te ajudar, localização muito boa.",hotel,1.0
"hotel pequeno cerca de 1,5 km da Strip com serviço razoavel e garagem coberta de fácil acesso.",garagem,1.0
Nao fiquei na ala reformada porem um casal amigo ficou e pude ver os quartos que sao um pouco mais modernos e sem carpete no quarto.,No aspect,
O serviço do hotel é ótimo e caso pegue os quartos com banheiro compartilhado é super tranquilo.,hotel,1.0
Uma boa escolha se você vai passar a maior parte do tempo na rua.,No aspect,
