inputs,aspects,sentiment
"So tinha jogadores americanos, nenhum profissional, mas que tem noçao do jogo.",No aspect,None
Foi otimo!,No aspect,None
Quer jogar um bom poker: Va no Golden Nugget!,No aspect,None
"Comprei pela internet uns produtos de saúde,mandei entregar no hotel.",internet,0
"Comprei pela internet uns produtos de saúde,mandei entregar no hotel.",hotel,1
Foi entregue no dia 10 pela manhã e eles não estão achando.,No aspect,None
"São bolsas de colostomia para meu marido,e eu preciso achar.",No aspect,None
"Por favor tente contactar com o hotel,pois já pedir a uma amiga para ir até lá e eles não tem interesse nenhum.",No aspect,None
Ficaria muito grata se fosse encontradas.,No aspect,None
Stella,No aspect,None
"Internet wifi disponível em todo o hotel, fantástico.",internet,1
"Room Tip: O quarto era pequena para o que é normal num 5*, mas totalmente prático, e era virado para o pátio c...",quarto,1
"A Estadia ocorreu em Abril de 2012 e foram 3 noites, foi tudo óptimo desde o check-in ao check-out, o staff (muito jovem) e muito simpático, disponível e atencioso.",No aspect,None
destaque para a ideia de substituir ao fim-de-semana o pequeno-almoço por um brunch dando a oportunidade de acordar mais tarde.,No aspect,None
O Hotel é melhor que a apresentação de sua fachada.,hotel,1
Os quartos são limpos e bem dispostos.,quarto,1
O banheiro teve limpeza impecável e os produtos da Neutrogena ajudam na qualificação.,limpeza,1
O business Center me salvou na impressão de vouchers.,No aspect,None
"O café da manhã é cobrado a parte (USD 19,90 por pessoa) e só é gratis para HHonors Gold e Diamond,achei um pouco salgado.",No aspect,None
Jamais gaste seu rico dinheirinho neste Hotel !,hotel,-1
"O banheiro estava pior ainda, com cheiro horrível , pia e banheira entupida.",pia,-1
"O banheiro estava pior ainda, com cheiro horrível , pia e banheira entupida.",banheira,-1
"A única coisa boa foi que nos deram o direito de tomar café  na Starbucks, ainda bem, porque se o café fosse na cozinha desse Hotel eu preferiria ficar com fome!",cozinha,-1
Os quartos são péssimos... só andei de chinelo de tão sujo que parecia.,No aspect,None
Jamais  ficarei ou indicarei este Hotel.,No aspect,None
"O hotel, novo, é localizado em área residencial.",hotel,0
Acomodaram bem nossa pequena família.,família,0
O café da manhã continental é correto.,café da manhã,1
"Os quartos são amplos, novos e limpos.",No aspect,None
"O banheiro era lindo e funcional, separado do vaso sanitário.",No aspect,None
Nosso quarto tinha uma cama de casal e um sofá cama para casal.,No aspect,None
"Com uma família alérgica à poeira, não tivemos nenhum problema, o que é raro em hotéis do mesmo padrão em Paris.",No aspect,None
Dispõe de internet wi-fi em dois computadores para uso gratuito dos hóspedes no lobby.,No aspect,None
"A piscina do hotel é uma das principais coisas a serem avaliadas na hora de escolher um hotel em Vegas, e a daqui é muito gostoso!!",piscina,1
"A piscina do hotel é uma das principais coisas a serem avaliadas na hora de escolher um hotel em Vegas, e a daqui é muito gostoso!!",hotel,1
"Não sei se pela maravilhosa experiencia de estar em Vegas, ou particularmente pelo Cassino, mais não tenho nada a me queixar.",No aspect,None
"Todos, sempre muito atenciosos, cassino muito legal, as festas na piscina então, sensacionais.",No aspect,None
"Nada a reclamar, apenas que não fica na The Strip, entretanto o fato de ser muito bom e confortável compensa.",No aspect,None
"Só temos a elogiar, tanto a estrutura quanto o atendimento com que fomos recebidos, especialmente pelos funcionários Mônica e Julián.",atendimento,1
"Só temos a elogiar, tanto a estrutura quanto o atendimento com que fomos recebidos, especialmente pelos funcionários Mônica e Julián.",funcionários,1
"Muito bem localizado, entre o Central Park e a Time Square, totalmente reformado e com ambientes agradáveis.",No aspect,None
"Na primeira noite ficamos em um quarto pequeno, porém muito bom...",No aspect,None
"Do segundo dia em diante, nos mudaram para um outro bem mais espaçoso e com um banheiro charmoso e moderno.",No aspect,None
"Voltaremos outras vezes, com certeza.",No aspect,None
As Toalhas eram velhas e ásperas.,toalha,-1
estive esta semana no abbaye e fiquei muito decepcionada.,No aspect,None
"Quando cheguei ,carreguei minha 3 malas para o quarto (não havia ninguém para ajudar)",No aspect,None
Só há uma garrafa de agua colocada no primeiro dia.,No aspect,None
Tinha que comprá-las pois não há frigobar nem reposição.,No aspect,None
"A noite fomos comer uma omelete no bar do hotel ,na companhia de um rato... o mesmo nos 3 dias seguintes...quando reclamávamos diziam que nada poderiam fazer...eu hein!!!",No aspect,None
Abbaye plus jamais!,No aspect,None
"A localização é realmente imbatível, mas os quartos sao velhos e sujos, tinha nojo de dormir naquele colchão.",localização,1
"A localização é realmente imbatível, mas os quartos sao velhos e sujos, tinha nojo de dormir naquele colchão.",quarto,-1
"A localização é realmente imbatível, mas os quartos sao velhos e sujos, tinha nojo de dormir naquele colchão.",colchão,-1
"Tinha uma senhora que servia o café da manha que era insuportável, num dos dias estava tomando café da manha com meu marido e ela deixou cair uma sache de manteiga no chão no momento que estava limpando as mesas.",No aspect,None
Ela achou que o meu marido havia derrubado no chão e pegou o pote e esfregou no nariz dele.,No aspect,None
Típica educação francesa.,No aspect,None
Fiquei impressionada...,No aspect,None
a localização achei muito boa...,localização,1
bem localizado no centro comercial da cidade...,cidade,0
possui restaurante próximo e a estrutura física do hotel está em reforma...,hotel,-1
os funcionários bem receptivos....,funcionários,1
só não tinha elevador.,elevador,-1
pode fazer umas comprinhas e encontrar produtos bem em conta além de ir andando para o evento..,No aspect,None
estava em manutenção....,No aspect,None
Quartos grandes e banheiros enormes.,quarto,1
Uma ótima estrutura e um preço muito bom se comparar com outros hoteis de Las Vegas.,preço,1
"Perto do aeroporto, e é possivel caminhar ao longo da avenida e ir conhecendo os outros cassinos.",cassino,0
Pontos de onibus na porta e é possivel se locomover atés os outlets e a parte norte da cidade de las Vegas.,cidade,0
"Fiquei 2 vezes nesse hotel, e em março de 2013 pretendo retornar ao Luxor.",No aspect,None
Recomento pelo preço e pela boa estrutura.,No aspect,None
"É um hotel bacana,restaurate na cobertura com uma vista esplendida.",hotel,1
"Buffet de café da manhã super completo,quarto bem limpo e confortável,porém a localização é muito movimentada (não há barulho no quarto) e o movimento no térre do hotel faz lembrar uma rodoviária.",café da manhã,1
"Buffet de café da manhã super completo,quarto bem limpo e confortável,porém a localização é muito movimentada (não há barulho no quarto) e o movimento no térre do hotel faz lembrar uma rodoviária.",quarto,1
"Buffet de café da manhã super completo,quarto bem limpo e confortável,porém a localização é muito movimentada (não há barulho no quarto) e o movimento no térre do hotel faz lembrar uma rodoviária.",rodoviária,0
"Após o natal e próximo ao ano novo é difícil andar nas ruas para chegar ao hotel , o que pode ser um transtorno com criançs pequenas, carrinhos d bebe ou sacolas de compras.",No aspect,None
"Hotel com boa localização, a pouco mais de 5 minutos a pé da Opera e 15 do Louvre, e metrô a pouco mais de 100 metros.",localização,1
"Entretanto, mostra sinais da idade e necessita de uma atualização (piso de carpete nos quartos e corredores, por exemplo), mas não chega a ser ruim.",carpete,0
"Entretanto, mostra sinais da idade e necessita de uma atualização (piso de carpete nos quartos e corredores, por exemplo), mas não chega a ser ruim.",corredor,0
Creio que haja outras opções mais interessantes e pelo mesmo preço na região.,No aspect,None
"o hotel oferece serviço básico, quarto simples, um ar condicionado bom, banheiro grande e tv com poucos canais.",hotel,0
"o hotel oferece serviço básico, quarto simples, um ar condicionado bom, banheiro grande e tv com poucos canais.",serviço,0
"o hotel oferece serviço básico, quarto simples, um ar condicionado bom, banheiro grande e tv com poucos canais.",tv,-1
o preço é bom.,preço,1
"se vc não procura nada muito glamuroso, vai ficar satisfeito.",No aspect,None
durante a semana é mais barato ainda (pagamos 49 dólares) numa segunda feira.,No aspect,None
"é um pouco longe dos melhores hotéis da Stip, mas se vc estiver de carro, não há problema algum nisso, já que vc pode parar de graça em qq um dos hotéis localizados na avenida (self parking)",No aspect,None
Se voce reservar antecipadamente e para uma estadia de 3 dias o preço é de 65 euros.,preço,0
"O tamanho do quarto é muito bom, Montmartre é muito legal, embora dificilmente ficará muito tempo no bairro, dezenas de restaurantes em volta e proximo ao metro.",quarto,1
"Funcionarios simpaticos....mas lembre é um Ibis, considerado 2 estrlas, no entanto voce terá uma excelente estadia.",No aspect,None
"Localização do hotel é perfeita, cassino sempre cheiroso, quarto excelente, limpo, e grande.",localização,1
"Localização do hotel é perfeita, cassino sempre cheiroso, quarto excelente, limpo, e grande.",hotel,1
"Localização do hotel é perfeita, cassino sempre cheiroso, quarto excelente, limpo, e grande.",cassino,1
"Localização do hotel é perfeita, cassino sempre cheiroso, quarto excelente, limpo, e grande.",quarto,1
Ficaria novamente com certeza...a diária está com preço ótimo pelo que o hotel oferece e comparando com os outros.,preço,1
Banheiro idem.,No aspect,None
"Poucas opções para comer, mas para uma refeição rápida, tudo bem.",No aspect,None
"Dá pra ir a pé em todos os lugares, além de um metrô que te leva até o Bellagio ou Luxor e Excalibur.",No aspect,None
"Café da manhã com preço acima da média, em relação aos outros hotéis da rede.",café da manhã,-1
"Café da manhã com preço acima da média, em relação aos outros hotéis da rede.",preço,-1
Os funcionários do restaurante não foram cortezes nem eficientes.,funcionários,-1
"No demais, gostei do atendimento dos funcionários da recepção, foram atenciosos e eficientes.",atendimento,1
"No demais, gostei do atendimento dos funcionários da recepção, foram atenciosos e eficientes.",recepção,1
"Seria um preço justo, se oferecesse mais variedade.",No aspect,None
"Notei falta, ao me servir do café da manhã, de talheres, louças e água quente para um simples chá.",No aspect,None
Os únicos problemas são a internet muito lenta e o espaço para café da manhã minúsculo.,internet,-1
Os únicos problemas são a internet muito lenta e o espaço para café da manhã minúsculo.,café da manhã,-1
Ao chegarmos ao hotel fomos surpreendidos com upgrade do quarto e com um kit boas vindas.,No aspect,None
"Muito bem localizado entre duas estações de metro, Rue de Boulets e Nation, podendo se deslocar facilmente para qualquer lugar.",No aspect,None
"O staff é muito atencioso, porém o quarto é pequeno, mas confortável.",No aspect,None
Certamente voltarei.,No aspect,None
Quando chegamos ao quarto tivemos uma surpresa.,quarto,1
A única coisa ruim é a internet!,internet,-1
Todo arrumado com pétalas e flores.,No aspect,None
Lindo!,No aspect,None
Tratamento impecável.,No aspect,None
Guarda chuvas na porta para os dias chuvosos.,No aspect,None
"Quarto limpos, vista gostosa, banheiro limpo.",No aspect,None
Adoramos tudo.,No aspect,None
Muito lenta.,No aspect,None
"Mas como nos ficávamos no hotel só para dormir, não fez muita falta.",No aspect,None
As instalações são muito apertadas e apresentam decoração antiquada e desgastada pelo tempo e pelo uso.,instalações,-1
A recepção é pequena e desconfortável.,recepção,-1
"Nos quartos, mal há espaço para acomodar malas e objetos pessoais.",quarto,-1
O hotel é bem localizado e seu staff é atencioso e prestativo.,No aspect,None
O restaurante não oferece espaço para as pessoas circularem com conforto durante o café-da-manhã.,No aspect,None
