inputs;aspects;sentiment
O atendimento é razoável, achei a estrutura um pouco ruim (as fotos do site enganam) e o ar condicionado quente não funcionava. Quanta ao serviço de lavanderia, achei meio desorganizado, pegaram minha toalha por engano para lavar, alegaram não ter como encontrá-la e me ofereceram uma do hotel... Pontos positivos: bem localizado, ótimo café da manhã, água quente no chuveiro (na pia, não), wi-fi no quarto e dava pra usar o telefone pra pedir delivery, sem pagar uma taxa muito cara.;telefone;0
Hotel antigo com quartos amplos e super bem localizado. Pedi um quarto voltado para a Strip e me deram um quarto que ficava de frente com a torre Eiffel do hotel Paris, dava pra ver o show das águas do Bellagio! Não tomei café da manhã no hotel mas me falaram que o buffet não valia a pena pelo valor.;hotel;1
Ficamos num apartamento com 1 quarto, que na verdade era um Ap com dois quartos (2 TV), Wc e Kitchenet.  Muito pratico, cheio de utensilios, todos os necessarios, bem como cafe, chas, e afins para preparar um bom pequeno almoço.  Hotel bem decorado no interior, mas situado numa zona um pouco estranha, apesar de muito proxima do Centro e do Louvre, no 1er arrondissement.    Ficaria de novo.;hotel;1
Otimo serviço com boa limpeza e café da manhä farto (com ovos e frios pagos a parte). O atendimento e cordialidade da recepçao é um capitulo a parte. Precisei de uma noite extra e com muita atençao o atendente (que infelizmente nao sei o nome) conseguiu um quarto apesar do hotel estar lotado! O unico ponto fraco e que algum quarto estava com um fumante e a fumaça ia para meu quarto pelo ar condicionado;limpeza;1
Hotel com bom custo/benefício para o Marais. Bem localizado e com instalações justas para o valor cobrado. Como quase todos os hotéis em Paris, quartos relativamente pequenos, porém aqui é assim mesmo e se quiser luxo e espaço vais ter que desembolsar bem mais euro$$$$$$$.   Relaxe. Curta essa belíssima cidade luz e deixe para curtir quartos enormes e comprar desenfreadas quando for para Orlando ou Miami.;cidade;1
Fui no início do mês de junho de 2011. A localização é maravilhosa, tudo é novinho, perfeitamente limpo, porém o sistema de ar central no funcionava, o calor era absurdo a noite, não havia como abrir a janela e passamos 3 noites em um quarto abafado, onde dormir era quase impossível! Perdeu muitos pontos por isso!  Room Tip: Confira antes essa história do ar...principalmente se você for no verão!;quarto;-1
Gostei muito do hotel.Tudo novo, uma estrutura excelente. Quarto limpo e bem decorado.Atendimento excelente, café da manhã com muita variedade.o único defeito é a localização do hotel.Fica numa rua deserta, afastada das boas atrações da cidade.se estiver de carro, eles cobram a diária da garagem (o que eu acho que poderia ser uma cortesia do do hotel);hotel;-1
Hotel típicamente parisiense, muitissimo bem localizado, lindo, elegante, com ótimo atendimento e por um preço bastante razoável! O quarto é espaçoso para os padrões parisienses e os detalhes da decoração fazem toda diferença. Cama e tracvesseiros muito muito confortáveis. Eu amo a Ile de St Louis e este hotel no coração desta ilha é fantástico!  Eu recomendo!;hotel;1
Hotel novo confortavel, tudo funcionando, quarto equipado, internet grátis, o quarto dispõe de cabo rj, não funciona wifi no quarto so na entrada, próximo ao metro a linha 14 muito nova estação boa e fácil. o hotel dispõe de recepcionista em português.  Room Tip: escolha os apartamentos com a terminação 19/20 são maiores;apartamento;1
Hotel feito somente para dormir, antes de uma viagem, café da manha bem simples, lanches até de madrugada, preço justo pelo serviço prestado. Chuveiro demora demais a aquecer. Cafezinho sempre quentinho na recepção, internet muito ruim. Camas de mola, haja coluna amigos. Recepcionistas atenciosos, além disso o hotel possui translado gratuito para o aeroporto, em 5 min. Você chegá-la.;recepção;1
Ótimo hotel, localização privilegiada, o bairro de Upper East Side, é ideal para quem quer curtir a agitação da cidade e mesmo assim ficar em um local tranquilo. As instalações do hotel são muito boas, os quartos limpos e bem cuidados, tudo de primeira. A recepção é impecável, todos sempre solícitos, e prontos para ajudar. Nem mesmo o fato do hotel aceitar animais desabona algo é tudo muito organizado. Recomendo 100% este hotel, tanto para famílias quanto para grupos de amigos.;quarto;1
Hotel correto, serviço simpático e excelente localização, perto do metrô, comércio bacana a dois quarteirões e é claro a algumas quadras da Torre Eiffel e do Sena. Café da manhã bem gostoso.Só achamos inconveniente o tamanho dos quartos. Realmente bem pequenininho!!!  Room Tip: Alguns apartamentos nos andares mais altos tem vista para a torre eiffel.;serviço;1
Extremamente bem localizado (com saída no Miracle Mile Shops, no Planet Hollywood), sem cassino e 100% não fumantes. Moderno, com quartos equipados com cozinha completa, jacuzzi, projetor com telão e até máquina de lavar roupa e TV no banheiro. Estacionamento gratuito e serviço de quarto impecável. Vale a pena se hospedar aqui. Membros do HHonnors tem checkin mais ágil e praticamente sem fila.;tv;1
Hotel excelente.   Ótimo atendimento de todos os funcionários e do Gerente Geral. São muito gentis, atenciosos. Hotel muito confortável e agradável. Excelente localização. Quarto muito confortável, limpo e bem decorado e bem mobiliado.   Chagamos cedo, antes do horário do check-in e fomos imediatamente para o quarto reservado. Fomos recebidos pelo Gerente Geral, muito atencioso e educado, sempre perguntando se estávamos bem.;hotel;1
Café da manhã razoável, boa localização e bom atendimento.No quarto em que fiquei tinha até uma pequena cozinha com pia, microondas e frigobar, gostei muito do quarto, era um quarto quádruplo com uma parede no meio separando dois ambientes, cada um com 2 camas.;localização;0
Para quem quer ficar no centro de Porto Alegre é uma opção. Seria recomendado para quem vai a trabalho e precisa se locomover facilmente pelo centro. Fiquei apenas uma noite por estar de passagem. Não volto.Detestei o quarto. O box... tão pequeno q para mudar de idéia vc precisa sair fora dele. Se abrir muito os braços bate os cotovelos na parede e vidro do box. O chuveiro então. Horrível. Ainda por cima, o escoamento da água é péssimo. Enqto vc toma banho ele enche e a água demora sair. O ar condicionado fica encarregado da trilha sonora durante a noite. Para completar... enqto arrumávamos a bagagem para o check out, por volta de 10:30 da manhã, batem na porta. No mínimo estranho, já q não havíamos solicitado nenhum tipo de serviço de quarto. Era a camareira dizendo q precisava limpar. O serviço da recepção é rápido e o pessoal solícito. Café da manhã é bom.;quarto;0
Próximo do aeroporto mas com instalações precárias.Não tem elevador, você terá que subir com suas malas pela escada e sem ajuda de nenhum funcionário.Não gostei do quarto, bastante barulhento.Não gostei do banheiro, com porta sanfonada de pvc...tudo apertado e feio.O café da manhã é razoável, pelo preço...Apesar de barato, não pretendo me hospedar mais...Na minha opinião, vale pagar uns reais mais caro e ficar num local com mais qualidade.;instalações;0
Hotel IN-CRI-VEL !  Perfumado, moderno, bonito, organizado e com uma vista espetacular. Era um prazer voltar todos os dias para o Vdara, já na recepção você sente um perfume maravilhoso de lugar bem cuidado. O quarto é excelente, com duas tvs, piso aquecido do banheiro e uma banheira deliciosa. O chuveiro é fraco mas a banheira compensa. O staff é atencioso, a localização dele é boa e não há nenhuma caracteristica que o desabone. SUPER indico. Experiência deliciosa =);banheira;1
Quartos de bom tamanho com cozinha equipada. Cobraram uma taxa de US$2,00 por dia por quarto que segundo o recepcionista era para cobrir custos do uso do estacionamento, internet no quarto e cafe da manha simples para todos os hospedes, mas pelo que entendi esta taxa e obrigatoria, ou seja, se voce nao usar o estacionamento, internet ou mesmo tomar o cafe da manha vai ter que pagar de qualquer maneira.;estacionamento;0
O hotel não é luxuoso, os quartos sào de tamanho razoável ( e viajamos com nissa filha de 1ano e9 mesesna época) mas ele tem duas coisas essenciais para nós....a localizaçào e oferecer café da manhã. Embora simples, ele ajuda demais e é um diferencial...Mas a localização é perfeita...poder curtir a Times Square depois de um dia agitado e um banho tomado não tem preço.....tbm fica próximo a restaurantes e lojas de conveniências....Mega indico e ficaria lá novamente....;café da manhã;0
Excelente opção, pela localização, preço e pelo raro fato, em NY, de ser um hotel muito novo.    Tivemos problemas na confirmação de nossa reserva, contornada após 20 minutos de debate com os gerentes. Por ter sido feita no mesmo dia, por telefone, não entendo como uma falta grave.    Nosso maior problema foi má cobrança indevida de má diária que nos custou 3 meses de espera para o reembolso.    De toda forma, mantenho como minha primeira opção para o retorno a NY.;gerente;1
Este hotel é perfeito e tudo funciona! Internet super rápida, funcionários atenciosos e elevadores rápidos.   As crianças irão adorar, pois está muito bem localizado, perto de teatros, lojas de brinquedos, etc.  Recomendo este hotel a qualquer turista em férias em New York, especialmente aqueles com crianças.;funcionários;1
Perto de tudo. Atendimento do staff muito atencioso. Destaco a delicadeza e eficiência das funcionárias Run Run, Rita (que falava português) e Carolina (uma brasileira muito gentil do restaurante), Confortável. Ao fazer a reserva pedi quarto com vista. Ficamos em um quarto no 27 andar, muito amplo, mas a vista não era ampla, víamos apenas outros prédios, que não chegavam a devassar o quarto. O café da manhã não era dos melhores e era caro. Senti falta de um spa no hotel.;atendimento;1
Hotel bom, apenas tem algum cheiro de mofo no quarto de fundo, sendo que nos quartos da fente por pegar mais sol o cheiro de mofo é bem pequeno mas a localizaçao é otima, bem no centro da cidade, perto de tudo. e o preço é muito bom com otimo atendimento por parte dos funcionarios.;preço;1
Gostei muito da localização. Há estação de metrô bem próxima do hotel. O pessoal do atendimento é extremamente simpático, O café da manhã continental é simples, mas tudo a tempo e a hora. O quarto é bem grande e está todo reformado, O banheiro também é bem espaçoso e com um maravilhoso chuveiro. O elevador funciona super bem, assim como a internet que é de alta velocidade e sem custo adicional.;hotel;1
"Hotel excelente! Suíte confortável, limpa, charmosa, staff educadíssimo, a janela do meu quarto dava para as piscinas do Caesar, localização privilegiada. Obviamente tudo no Bellagio custa um pouco mais caro, mas nas redondezas tem muitos lugares para comer e mercadinhos.   Vale a pena se hospedar ao menos uns 2 dias lá só para sentir o gostinho de ficar no Bellagio...;)";quarto;1
Muito bem localizado, entre o Central Park e a Time Square, totalmente reformado e com ambientes agradáveis. Na primeira noite ficamos em um quarto pequeno, porém muito bom... Do segundo dia em diante, nos mudaram para um outro bem mais espaçoso e com um banheiro charmoso e moderno. Só temos a elogiar, tanto a estrutura quanto o atendimento com que fomos recebidos, especialmente pelos funcionários Mônica e Julián. Voltaremos outras vezes, com certeza.;atendimento;1
