inputs;aspects;start_position;end_position
Hotel simples, quarto beeem pequeno, banheiro idem (com chuveiro quase em cima do vaso sanitário, sem box), limpo, ar condicionado split, ótimo pra quem precisa dar voltas no centro de POA, e dormir.;chuveiro;56;64
Cama bem macia, quarto bem silencioso.;No aspect;-1;-1
Sem frescura.;No aspect;-1;-1
Obs:. Diária individual R$ 100,00.;No aspect;-1;-1
Um Hotel charmoso e elegante, bem parisiense!!!!!.;hotel;3;8
Meu marido e eu passamos nosso aniversário de casamento, em Paris, cidade que adoro e acho muito romantica.;cidade;67;73
Perfeita para uma comemoração a dois.;No aspect;-1;-1
Para mim, que conheço muito esta cidade linda, jantar e sair a pé, admirando os monumentos iluminados, a Tour Eiffel, deslumbrante, o Arco do Triunfo, é uma das melhores experiencias da minha vida.;No aspect;-1;-1
Hotel com portaria 24 horas, wifi grátis e boa, eu por exemplo usei o skype sem problemas.;hotel;0;5
A melhor qualidade do hotel é a limpeza, excelente.;limpeza;32;39
Tem cofre no quarto, o que é muito bom para deixar dinheiro e documentos.;No aspect;-1;-1
Ele fica a 13 minutos de duas estações, Convention e Plaisance do metro.;No aspect;-1;-1
Tem maravilhosas docerias e padarias além dos cafés.;No aspect;-1;-1
Perto da estacao Convention tem um McDonalds e KFC.;No aspect;-1;-1
A única coisa é que falta um frigobar no quarto.;No aspect;-1;-1
Prédio típico parisiense, traz um aspecto de velho, mas não tivemos problema com a limpeza.;limpeza;83;90
O melhor desse hotel é sua perfeita localização!;localização;36;47
Há escada e elevador para quem precisa ir até o último andar, acho que ao todo são 5.;No aspect;-1;-1
O quarto é pequeno, mas ok.;No aspect;-1;-1
Há cama de casal, ar condicionado, televisão e frigobar.;No aspect;-1;-1
O banheiro é ótimo, há chuveiro e há limpeza frequente.;No aspect;-1;-1
O staff é simpático e atencioso.;No aspect;-1;-1
O café da manhã é pago, por isso não provamos.;No aspect;-1;-1
Vale muito a pena!;No aspect;-1;-1
Atendimento do staff muito atencioso.;atendimento;0;11
Ao fazer a reserva pedi quarto com vista.;quarto;24;30
O café da manhã não era dos melhores e era caro.;café da manhã;2;15
Senti falta de um spa no hotel.;hotel;25;30
Perto de tudo.;No aspect;-1;-1
Destaco a delicadeza e eficiência das funcionárias Run Run, Rita (que falava português) e Carolina (uma brasileira muito gentil do restaurante), Confortável.;No aspect;-1;-1
Ficamos em um quarto no 27 andar, muito amplo, mas a vista não era ampla, víamos apenas outros prédios, que não chegavam a devassar o quarto.;No aspect;-1;-1
Estive neste hotel por 2 dias fazendo um curso pela minha empresa, deram uma lista de hotéis e acabei escolhendo este pela localização, mas acabei me arrependendo muito desta escolha.;hotel;13;18
Estive neste hotel por 2 dias fazendo um curso pela minha empresa, deram uma lista de hotéis e acabei escolhendo este pela localização, mas acabei me arrependendo muito desta escolha.;localização;123;134
O quarto era muito ruim, eu entrava de lado (não sou gordo), para entrar no box do banheiro também precisava malabarismo, sem contar um objeto pontiagudo que exite no chão para a porta do box não bater, que pode ocasionar acidentes.;quarto;2;8
O atendimento também foi ruim e o café não chega nem perto ao de outros hotéis da região em que já me hospedei.;atendimento;2;13
Como dica, fica a de que virando a esquina existe um hotel muito melhor pelos mesmos preços praticados neste.;preço;85;90
Reformado o hotel está ainda melhor.;hotel;12;17
Bom preço (quando se pensa em Manhatan).;preço;4;9
Bem localizado, próximo a Macys, Empire States Building, Madiso Square Gardem, Pen Satation e a nove quadras de Times Square.;No aspect;-1;-1
Com empregados eficientes e um ótimo restaurante onde é possível experimentar o famoso New York Steak.;No aspect;-1;-1
Fica do outro lado do Museu do Louvre ,perto de excelentes restaurantes,conveniencias e mercados .;museu;22;27
Café da manhã excepcional .;café da manhã;0;13
Caso você procure um hotel localizado em Paris este é o endereço,sempre que vamos a Paris ficamos neste hotel.;No aspect;-1;-1
Metro a 200 metros do hotel.;No aspect;-1;-1
Unico detalhe negativo do hotel são os quartos que são pequenos ,mas isto tiramos de letra pois quando se esta em Paris quase não se fica no hotel.;No aspect;-1;-1
A localização é ótima e o hotel é muito bem conservado.;localização;2;13
A localização é ótima e o hotel é muito bem conservado.;hotel;26;31
No último dia, ela deixou uma toalha de banho manchada no quarto.;toalha;30;36
O único aspecto a citar foi a limpeza do quarto.;No aspect;-1;-1
A camareira não arrumava a cama direito e não fazia a reposição dos artigos de banheiro.;No aspect;-1;-1
Toda vez que chegávamos, tarde da noite, tínhamos que solicitar na recepção sabonetes para tomar banho.;No aspect;-1;-1
Entretanto, os problemas foram sempre resolvidos com a recepção, que se mostrou muito gentil e prestativa.;No aspect;-1;-1
Recomendaria esse hotel.;No aspect;-1;-1
O hotel possui diversas atrações como quase todos os de Las Vegas.;hotel;2;7
Bons restaurantes, Cassino Spa e excelentes apartamentos,que são novos e muito bem equipados.;No aspect;-1;-1
A localização embora não seja a melhor (particularmente prefiro estar próximo à Blvd Las Vegas, onde estão concentradas a grande maioria das atrações)...;No aspect;-1;-1
Room Tip: É melhor conseguir os apartamentos até no máximo o trigésimo sexto, nesta caso, todos os elevadores...;No aspect;-1;-1
Quando estive no Hotel estava em reforma, minha experiência não foi muito boa.;hotel;17;22
Mas hotel é muito bem localizado, ótimo para quem está indo a cidade a negócios.;cidade;62;68
O cheio de mofo é horrível.;No aspect;-1;-1
Para quem deseja sair a noite, não é uma boa opção, região deserta.;No aspect;-1;-1
Suites, cassinos, bares, restaurantes, shows, lojas, funcionários, etc, etc..., é um luxo só.;lojas;46;51
Suites, cassinos, bares, restaurantes, shows, lojas, funcionários, etc, etc..., é um luxo só.;funcionários;53;65
Room Tip: Neste hotel todos são bons.;hotel;16;21
Estive a negócio para visitar 6 dias de uma feira de maquinas para concreto.;No aspect;-1;-1
Adivinhe, só fui 2 vezes.;No aspect;-1;-1
O Wynn-Encore não me deixava sair, era impossível.;No aspect;-1;-1
Tudo novo e de bom.;No aspect;-1;-1
Já estou preparando meu retorno, em breve.;No aspect;-1;-1
Para mim é o melhor de Las Vegas.;No aspect;-1;-1
Elvio.;No aspect;-1;-1
Os de nºs pares tem vista um pouco melhor.;No aspect;-1;-1
Na hora de escolher tem para...;No aspect;-1;-1
Hotel localizado no centro de Porto Alegre, a 15 min do aeroporto.;hotel;0;5
Hotel localizado no centro de Porto Alegre, a 15 min do aeroporto.;aeroporto;56;65
Os quartos são pequenos, porém limpos e muito aconchegantes.;quarto;3;9
O wifi é de qualidade e o café da manhã possui guloseimas características do Sul.;café da manhã;26;39
De lá você consegue ir a pé até o Mercado Público, atração turística de Poa, vale a pena, passeio imperdível.;No aspect;-1;-1
Levando em consideração o custo benefício...recomendo!!;No aspect;-1;-1
quarto razoável ma so preco nao condis com o serviço prestado.;quarto;0;6
quarto razoável ma so preco nao condis com o serviço prestado.;serviço;45;52
nao fui avisado sobre taxa de garagem.;garagem;30;37
horel em reforma.;No aspect;-1;-1
15 reais para guardar o carro.;No aspect;-1;-1
cafe da manha razoavel.;No aspect;-1;-1
ar condicionado miito barulhento.;No aspect;-1;-1
Muito legal, quartos grandes e sempre estavam organizados qdo voltavamos.;quarto;13;19
Todos tem carpete, nao gosto muito mas enfim... sobrevivi.;carpete;10;17
Procure a caça niquel do Magico de Oz, eh muiiiiiiiito bom e divertido.;No aspect;-1;-1
Ganhei o suficiente pra pagar minha estadia em Vegas.;No aspect;-1;-1
A localizacao eh otima, vc pode sair a noite a pé sem medo.;No aspect;-1;-1
O hotel é bem estruturado e possui um shopping enorme e bons restaurantes.;hotel;2;7
O hotel é bem estruturado e possui um shopping enorme e bons restaurantes.;shopping;38;46
A localização é ótima, pois fica no meio da Strip.;localização;2;13
O serviço de quarto deixa um pouco a desejar.;serviço de quarto;2;19
O pessoal do Concierge é muito atencioso, mas, infelizmente, nem todos os atendentes do Front Desk o são.;No aspect;-1;-1
Eles demoram a arrumar os quartos e não são muito sorridentes.;No aspect;-1;-1
O quarto é muito bom e bem equipado, mas tudo o que você usa é cobrado (ex.: rede wireless e cafeteira).;No aspect;-1;-1
A limpeza deixa um pouco a desejar.;limpeza;2;9
Os secadores de cabelo são arcaicos.;secador;3;10
Por 2 vezes tive que solicitar a retirada de embrulhos vazios.;No aspect;-1;-1
O minibar não estava funcionando e não faziam a reposição dos produtos consumidos.;No aspect;-1;-1
Os banheiros, que são lindos, poderiam ter pisos aquecidos ou secadores de toalhas pois são gelados no inverno.;No aspect;-1;-1
Me hospedei no hotel em Janeiro 2013 durante uma semana, e gostei muito!;hotel;15;20
ótima localização, muito perto do metro, e muitos restaurantes na região.;localização;6;17
O atendimento tambem foi muito simpático.;atendimento;2;13
O único ponto negativo é o elevador, que é muito pequeno e mal cabe duas pessoas com as malas juntas.;elevador;27;35
Para os padrões de Paris, o quarto e o banheiro era fantástico, bem espaçoso.;No aspect;-1;-1
Room Tip: Os quartos com banheira possuem banheiros mais espaçosos.;No aspect;-1;-1
Chegamos no hotel e a recepcionista nos recebeu pelo nome sem antes perguntar, o atendimento até parece que você não está em Paris onde na maioria dos lugares você é muito mal atendido!;hotel;12;17
Chegamos no hotel e a recepcionista nos recebeu pelo nome sem antes perguntar, o atendimento até parece que você não está em Paris onde na maioria dos lugares você é muito mal atendido!;atendimento;81;92
Fomos com nossa filha de 5 meses e por estarmos com uma criança, o hotel nos colocou num quarto superior ao que havíamos reservado.. SEM CUSTOS EXTRAS.. apenas para que ficássemos mais confortáveis!!;quarto;89;95
O hotel é perfeito para casais, muito estiloso, charmoso e super bem posicionado na cidade!!;No aspect;-1;-1
PERFEITO!!;No aspect;-1;-1
Hotel 4 estrelas bem confortavel proximo a Champs Elysees e a duas quadras da estação de metro e a otimos restaurantes,raramente tive que recorrer a taxi para visitar pontos turisticos.;hotel;0;5
O quarto com decoração classica nos agradou bastante.;quarto;2;8
Staffs atenciosos sempre dispostos a atender qualquer solicitação.;No aspect;-1;-1
Recomendo!!;No aspect;-1;-1
"Excelente equipe de funcionários, simpáticos e solícitos; café da manhã muito satisfatório;";funcionários;20;32
"Excelente equipe de funcionários, simpáticos e solícitos; café da manhã muito satisfatório;";café da manhã;58;71
Localização não podia ser melhor..melhores monumentos a poucos metros...perfeito!;localização;0;11
Estive hospedada no M.Saint Germain em agosto de 2011, adorei, voltei em agosto de 2012, continuei adorando, e estarei lá em agosto de 2013.;No aspect;-1;-1
Consegui, inclusive, ficar no mesmo quarto que havia me hospedado no ano anterior...gentileza de Mousier Ives.;No aspect;-1;-1
O hotel é simples.;hotel;2;7
Serviço de quarto não vale a pena, os pratos são congelados e pouco saborosos.;serviço;0;7
Serviço de quarto não vale a pena, os pratos são congelados e pouco saborosos.;serviço de quarto;0;17
Bom para curtas estadias.;No aspect;-1;-1
Alguns restaurantes próximos com melhor custo benefício.;No aspect;-1;-1
Sempre fui bem atendido aqui.;No aspect;-1;-1
Quarto espaçoso, cama ótima e excelente localização!;cama;17;21
Quarto espaçoso, cama ótima e excelente localização!;localização;40;51
Restaurantes próximo e bem perto de todos os espetáculos.;No aspect;-1;-1
O metro tb esta ligando a tudo que vc precisa!;No aspect;-1;-1
O único porém é que vc nao pode usar o frigobar para colocar suas coisas.;No aspect;-1;-1
Precisa solicitar outro e pagar 25 dólares.;No aspect;-1;-1
Durante a semana que ficamos só era arrumada a cama e banheiro, nao passaram o aspirador no quarto pq ficavam coisas no carpet que nao eram limpas....;No aspect;-1;-1
Quarto bem pequeno, não mandaram cama extra para nossa filha (e mesmo assim ñ caberia).;quarto;0;6
Quarto bem pequeno, não mandaram cama extra para nossa filha (e mesmo assim ñ caberia).;cama;33;37
Localização boa (perto dele tem supermercado, farmácia, lavanderia e estação de metrô).;localização;0;11
Localização boa (perto dele tem supermercado, farmácia, lavanderia e estação de metrô).;farmácia;46;54
Localização boa (perto dele tem supermercado, farmácia, lavanderia e estação de metrô).;lavanderia;56;66
O sabonete líquido (e shampoo) do banheiro totalmente sujo, uma porcaria.;No aspect;-1;-1
Compramos um sabonete em barra no supermercado e ficamos usando.;No aspect;-1;-1
Achei o quarto muito ruim!;No aspect;-1;-1
O hotel é padrão Ibis, sem luxos, o banheiro é super pequeno, mas é limpo e a cama é super confortável.;hotel;2;7
O hotel é padrão Ibis, sem luxos, o banheiro é super pequeno, mas é limpo e a cama é super confortável.;padrão;10;16
O hotel é padrão Ibis, sem luxos, o banheiro é super pequeno, mas é limpo e a cama é super confortável.;cama;78;82
A localização é muito boa, bem próximo ao metrô Cambronne, linha 1.;localização;2;13
Super recomendo o hotel e o café da manhã é farto, com muitas opções de pães e queijos.;café da manhã;28;41
Nós ainda demos a sorte de termos vista para a Torre, foi muito legal!!;No aspect;-1;-1
Room Tip: peça com vista para a Torre;No aspect;-1;-1
Gostei muito do hotel, o apartamento tem um tamanho bom, nao tem frigo bar mas tem maquinas de bebibas e salgadinhos em todos os andares.;hotel;16;21
